,id, name, rating, position, height, foot, rare, pace, shooting, passing, dribbling, defending, heading, diving, handling, kicking, reflexes, speed, positioning
6782,197971, Denis Alibec,68, A,180, Right,0, 65, 64, 47, 63, 51, 69, , , , , ,
6783,197972, Alexander Aschauer,51, A,190, Right,0, 53, 48, 34, 43, 42, 61, , , , , ,
6784,197979, Phil Walsh,57, A,191, Right,0, 66, 53, 36, 41, 59, 73, , , , , ,
6785,197990, George Francomb,58, D,180, Right,0, 65, 34, 55, 53, 57, 50, , , , , ,
6786,197992, Josh Dawkin,57, M,175, Right,0, 67, 37, 51, 65, 39, 35, , , , , ,
6787,198000, Justin Morrow,61, D,173, Left,0, 70, 52, 55, 58, 62, 64, , , , , ,
6788,198006, Jens Toornstra,72, M,178, Right,0, 65, 55, 71, 69, 61, 60, , , , , ,
6789,198007, Eric Alexander,64, M,185, Right,0, 68, 62, 62, 66, 64, 67, , , , , ,
6790,198009, Mattia Perin,62, GK,188, Right,0, , , , , , , 62, 59, 64, 69, 67,62.0
6791,198018, Truyols,62, D,179, Right,0, 63, 26, 41, 33, 63, 74, , , , , ,
6792,198020, Kevin,69, D,177, Left,0, 75, 45, 60, 62, 70, 67, , , , , ,
6793,198027, Bright Dike,61, A,185, Right,0, 70, 60, 33, 55, 53, 68, , , , , ,
6794,198040, Esteban Alvarado,68, GK,193, Left,0, , , , , , , 67, 71, 70, 73, 45,62.0
6795,198051, Ben Zemanski,62, M,180, Right,0, 61, 59, 61, 63, 62, 67, , , , , ,
6796,198060, Steven Kinney,59, D,183, Right,0, 56, 43, 54, 53, 64, 73, , , , , ,
6797,198064, Ekhi,61, D,185, Right,0, 60, 27, 33, 39, 65, 66, , , , , ,
6798,198068, Manuel Giandonato,69, M,188, Right,0, 64, 63, 69, 65, 70, 64, , , , , ,
6799,198073, Aaron Martin,64, D,190, Right,0, 58, 22, 42, 38, 63, 67, , , , , ,
6800,198076, Aymen Abdennour,72, D,187, Left,0, 66, 50, 66, 56, 74, 70, , , , , ,
6801,198077, Patrick Herrmann,67, M,179, Right,1, 81, 61, 62, 75, 42, 59, , , , , ,
6802,198081, Kévin Malaga,57, D,189, Right,0, 54, 35, 43, 38, 59, 55, , , , , ,
6803,198094, Collen Warner,63, M,178, Right,0, 72, 55, 56, 66, 49, 49, , , , , ,
6804,198104, Dominik Stahl,62, M,182, Right,0, 63, 49, 56, 49, 64, 63, , , , , ,
6805,198110, Michael Blum,58, M,189, Left,0, 70, 54, 56, 60, 59, 50, , , , , ,
6806,198112, Matthias Cuntz,54, M,184, Right,0, 67, 46, 54, 58, 47, 60, , , , , ,
6807,198113, Marco Höger,69, M,186, Right,0, 67, 68, 69, 64, 68, 70, , , , , ,
6808,198115, Moritz Nebel,53, M,178, Right,0, 66, 35, 52, 40, 53, 57, , , , , ,
6809,198118, Josufa Guilavogui,68, M,192, Right,0, 69, 41, 57, 42, 72, 68, , , , , ,
6810,198121, Amara Kallé,60, D,184, Right,0, 60, 34, 40, 32, 65, 65, , , , , ,
6811,198129, Celso Ortiz,66, M,175, Left,0, 77, 57, 61, 67, 66, 58, , , , , ,
6812,198133, Leandro Bacuna,71, M,187, Right,1, 72, 70, 66, 71, 62, 64, , , , , ,
6813,198140, Rogelio Funes Mori,72, A,185, Right,0, 74, 66, 36, 67, 49, 75, , , , , ,
6814,198142, Onur Ayik,65, M,180, Right,0, 64, 60, 62, 62, 46, 62, , , , , ,
6815,198147, Mark van der Maarel,64, D,177, Right,0, 72, 44, 50, 61, 66, 57, , , , , ,
6816,198148, Ismo Vorstermans,65, D,185, Right,0, 62, 43, 58, 42, 67, 66, , , , , ,
6817,198160, Shaun Francis,62, D,183, Left,1, 83, 39, 56, 63, 62, 59, , , , , ,
6818,198163, Emre Turan,57, D,185, Right,0, 67, 34, 43, 43, 61, 66, , , , , ,
6819,198167, Ross LaBauex,59, M,175, Right,1, 77, 51, 52, 62, 61, 61, , , , , ,
6820,198175, Luc Castaignos,72, A,187, Right,1, 82, 70, 42, 69, 53, 72, , , , , ,
6821,198176, Stefan de Vrij,69, D,188, Right,0, 68, 43, 66, 61, 72, 64, , , , , ,
6822,198177, Bart Schenkeveld,63, D,184, Right,0, 64, 39, 46, 55, 66, 58, , , , , ,
6823,198190, Greg Cunningham,68, D,183, Left,0, 70, 57, 52, 65, 67, 66, , , , , ,
6824,198193, Róbert Mak,69, A,179, Right,0, 78, 66, 56, 74, 41, 65, , , , , ,
6825,198194, Daniel Williams,65, D,182, Right,0, 75, 41, 64, 65, 65, 68, , , , , ,
6826,198195, Petar Slišković,68, A,193, Right,0, 74, 65, 53, 68, 52, 63, , , , , ,
6827,198196, Pierre-Michel Lasogga,70, A,189, Right,0, 66, 66, 43, 63, 54, 74, , , , , ,
6828,198198, Jordi Amat,69, D,183, Right,0, 65, 29, 48, 36, 70, 74, , , , , ,
6829,198200, Benjamin Stambouli,67, D,180, Right,0, 54, 40, 55, 42, 67, 70, , , , , ,
6830,198202, Philipp Wollscheid,73, D,194, Right,1, 60, 37, 48, 45, 76, 72, , , , , ,
6831,198213, Leandro Damião,80, A,187, Right,1, 76, 76, 52, 70, 60, 85, , , , , ,
6832,198222, Korede Aiyegbusi,53, D,165, Right,1, 76, 42, 50, 48, 57, 61, , , , , ,
6833,198223, Raffaele Maiello,63, M,177, Right,1, 73, 62, 66, 69, 54, 57, , , , , ,
6834,198235, Jon Taylor,61, M,180, Right,1, 91, 50, 48, 70, 43, 46, , , , , ,
6835,198250, Zsolt Korcsmár,63, D,190, Right,1, 64, 39, 55, 39, 65, 75, , , , , ,
6836,198251, Bedoya,63, M,174, Left,0, 66, 61, 58, 61, 52, 52, , , , , ,
6837,198255, Zack Schilawski,61, A,178, Right,0, 68, 58, 51, 64, 49, 60, , , , , ,
6838,198257, Seth Sinovic,62, D,178, Right,0, 66, 48, 59, 57, 64, 60, , , , , ,
6839,198258, Zak Boggs,61, M,185, Right,1, 76, 54, 56, 59, 55, 56, , , , , ,
6840,198261, Tim Ream,69, D,185, Left,0, 71, 45, 68, 63, 69, 73, , , , , ,
6841,198266, Michael Uchebo,67, A,194, Right,1, 63, 65, 45, 61, 56, 62, , , , , ,
6842,198267, Alexander Emenike,64, D,185, Left,0, 73, 54, 49, 62, 68, 65, , , , , ,
6843,198269, Jake Jervis,63, A,191, Right,1, 84, 53, 47, 65, 47, 61, , , , , ,
6844,198279, Chris Schuler,63, D,193, Right,1, 58, 35, 49, 35, 67, 74, , , , , ,
6845,198281, David Estrada,57, A,173, Right,0, 72, 57, 45, 61, 36, 42, , , , , ,
6846,198283, Mike Seamon,55, M,185, Right,0, 66, 54, 54, 59, 63, 65, , , , , ,
6847,198285, Lee Nicholls,57, GK,180, Right,0, , , , , , , 59, 56, 52, 59, 50,58.0
6848,198288, Steven Beitashour,62, D,178, Right,0, 62, 53, 58, 54, 65, 59, , , , , ,
6849,198289, Sergey Chepchugov,65, GK,185, Right,0, , , , , , , 65, 67, 67, 70, 45,64.0
6850,198294, Joseph Nane,60, M,188, Right,0, 57, 37, 49, 55, 66, 65, , , , , ,
6851,1983, Stéphane Grichting,75, D,186, Left,0, 38, 39, 60, 49, 77, 79, , , , , ,
6852,198325, Kyle Nakazawa,62, M,180, Right,1, 66, 63, 59, 65, 61, 63, , , , , ,
6853,198329, Rodrigo,72, A,180, Left,0, 78, 69, 61, 75, 52, 71, , , , , ,
6854,198330, Ivan Franjić,64, D,180, Right,0, 69, 61, 64, 51, 65, 64, , , , , ,
6855,198331, Matěj Vydra,63, A,180, Right,1, 76, 59, 49, 61, 45, 62, , , , , ,
6856,198338, Daniele Mori,66, D,190, Right,0, 60, 39, 38, 45, 73, 75, , , , , ,
6857,198347, Franco Jara,77, A,179, Right,0, 81, 76, 61, 81, 51, 68, , , , , ,
6858,198348, Mathias Autret,65, M,179, Left,0, 71, 63, 64, 69, 50, 40, , , , , ,
6859,198352, Stefan Bell,65, D,192, Right,0, 65, 48, 63, 44, 70, 65, , , , , ,
6860,198363, Johannes Focher,62, GK,197, Right,0, , , , , , , 66, 57, 58, 59, 44,63.0
6861,198372, Gordon Smith,60, A,183, Left,0, 67, 56, 49, 48, 47, 72, , , , , ,
6862,198373, Scott Robinson,60, A,168, Right,1, 80, 54, 50, 65, 46, 54, , , , , ,
6863,198376, George Miller,58, M,180, Right,0, 62, 42, 58, 55, 56, 47, , , , , ,
6864,198377, Liam Palmer,61, M,180, Right,1, 77, 53, 54, 58, 51, 56, , , , , ,
6865,198379, George Thorne,59, M,188, Right,0, 55, 49, 58, 52, 54, 53, , , , , ,
6866,198386, Sebastián Dubarbier,70, M,179, Left,0, 72, 62, 64, 75, 56, 58, , , , , ,
6867,198394, Alexander Kacaniklic,63, M,178, Left,1, 76, 59, 54, 70, 43, 47, , , , , ,
6868,198412, Stephen Husband,57, M,180, Right,0, 58, 47, 57, 54, 60, 63, , , , , ,
6869,198426, Gonzalo Castellani,65, M,183, Right,0, 62, 59, 65, 63, 46, 45, , , , , ,
6870,198437, Tom Bradshaw,58, A,178, Right,1, 77, 55, 42, 62, 41, 46, , , , , ,
6871,198449, Teddy Mézague,61, D,185, Right,0, 58, 29, 45, 26, 66, 66, , , , , ,
6872,198469, Dean Zambra,54, M,177, Right,0, 57, 50, 54, 51, 56, 55, , , , , ,
6873,198497, Mark Connolly,64, D,185, Right,0, 58, 22, 55, 38, 63, 72, , , , , ,
6874,198524, Eoghan Osborne,54, D,180, Left,0, 61, 39, 52, 52, 54, 55, , , , , ,
6875,198529, Nathan Murphy,54, D,179, Left,0, 64, 34, 39, 42, 54, 59, , , , , ,
6876,198538, Bjørn Paulsen,54, A,190, Right,0, 55, 57, 39, 51, 47, 59, , , , , ,
6877,198543, Aaron Greene,58, A,180, Left,1, 81, 55, 50, 58, 45, 54, , , , , ,
6878,198554, Anthony Ujah,74, A,183, Right,1, 77, 69, 51, 70, 55, 76, , , , , ,
6879,198584, Serigne Kara,78, M,192, Right,1, 75, 55, 74, 60, 82, 78, , , , , ,
6880,198600, Jorge Enríquez,68, M,189, Right,0, 61, 55, 60, 62, 72, 56, , , , , ,
6881,198618, Paolo Dametto,61, D,178, Right,0, 57, 38, 42, 29, 61, 68, , , , , ,
6882,198626, Chris Lewington,57, GK,178, Right,0, , , , , , , 66, 51, 48, 69, 60,48.0
6883,198631, Rodri,67, A,174, Right,0, 72, 63, 43, 67, 47, 66, , , , , ,
6884,198635, Wellington Silva,69, A,170, Right,1, 81, 64, 56, 81, 39, 59, , , , , ,
6885,198638, Oliver Buff,59, M,176, Right,0, 68, 60, 61, 57, 47, 44, , , , , ,
6886,198640, Zakaria Labyad,70, A,170, Right,1, 81, 69, 68, 70, 39, 61, , , , , ,
6887,198641, Kenneth Zohore,65, A,195, Left,1, 70, 62, 40, 59, 52, 61, , , , , ,
6888,198651, Francisco Navas Cobo,57, M,178, Right,0, 74, 55, 51, 63, 37, 48, , , , , ,
6889,198688, Florentin Pogba,60, D,187, Left,1, 59, 30, 51, 32, 67, 77, , , , , ,
6890,198689, Keanu Marsh-Brown,61, M,178, Right,0, 74, 51, 57, 65, 52, 42, , , , , ,
6891,19869, Chris Hackett,60, M,183, Right,1, 82, 46, 56, 64, 48, 48, , , , , ,
6892,198690, Roger Torres,66, M,167, Left,0, 65, 64, 58, 74, 41, 42, , , , , ,
6893,198692, Dean Parrett,62, M,178, Right,0, 68, 59, 57, 68, 56, 60, , , , , ,
6894,198704, Josh McEachran,71, M,178, Left,1, 76, 64, 74, 75, 58, 50, , , , , ,
6895,198705, Andy Najar,69, M,170, Right,0, 78, 64, 65, 75, 53, 55, , , , , ,
6896,198710, James Rodríguez,79, A,180, Left,0, 76, 75, 75, 82, 55, 64, , , , , ,
6897,198717, Wilfried Zaha,64, A,180, Right,1, 83, 55, 53, 75, 52, 55, , , , , ,
6898,198721, Daniel Cappelletti,62, D,180, Right,0, 53, 22, 32, 25, 67, 65, , , , , ,
6899,198726, Richmond Boakye,67, A,185, Right,1, 88, 62, 45, 62, 57, 57, , , , , ,
6900,198733, Oguzhan Kefkir,56, A,175, Left,0, 74, 58, 42, 65, 31, 53, , , , , ,
6901,19874, Dean Whitehead,75, M,183, Right,0, 69, 67, 78, 70, 75, 70, , , , , ,
6902,198760, Saphir Taïder,62, M,180, Right,0, 69, 50, 59, 66, 59, 54, , , , , ,
6903,198776, Jonathan Williams,62, M,173, Right,1, 82, 49, 59, 71, 48, 54, , , , , ,
6904,198782, Thomas Wils,56, M,185, Right,0, 56, 39, 47, 40, 62, 61, , , , , ,
6905,198784, Alex Oxlade-Chamberlain,69, M,180, Right,1, 89, 55, 65, 71, 44, 48, , , , , ,
6906,198810, Bailey Wright,58, D,175, Right,0, 56, 38, 34, 40, 60, 65, , , , , ,
6907,198816, Pierre Bouby,64, D,185, Left,0, 69, 56, 60, 58, 66, 59, , , , , ,
6908,198819, Kévin Bérigaud,63, A,178, Right,1, 72, 63, 50, 67, 47, 63, , , , , ,
6909,198825, Mark Cullen,61, A,175, Right,0, 66, 58, 48, 55, 44, 60, , , , , ,
6910,198849, Thanos Petsos,67, M,184, Right,0, 61, 33, 57, 54, 69, 69, , , , , ,
6911,198856, Christopher Avevor,61, D,184, Right,0, 63, 31, 53, 44, 65, 71, , , , , ,
6912,198858, Andrea De Vito,60, D,179, Left,0, 68, 41, 36, 54, 61, 51, , , , , ,
6913,198861, Nampalys Mendy,65, M,174, Right,0, 73, 50, 66, 64, 62, 64, , , , , ,
6914,198871, João Silva,70, A,189, Right,0, 63, 66, 43, 66, 52, 74, , , , , ,
6915,198873, Daylon Claasen,64, M,176, Right,1, 73, 55, 62, 72, 53, 51, , , , , ,
6916,198888, Fabricio,71, D,184, Right,0, 61, 51, 56, 60, 74, 71, , , , , ,
6917,198890, Michel,74, M,180, Right,0, 62, 66, 69, 62, 74, 70, , , , , ,
6918,198891, Conor Clifford,55, M,182, Right,0, 71, 47, 57, 65, 49, 60, , , , , ,
6919,198904, Grant Hanley,68, D,188, Left,0, 64, 34, 53, 34, 69, 72, , , , , ,
6920,198909, Jordan Mustoe,55, D,180, Left,0, 66, 33, 56, 50, 51, 54, , , , , ,
6921,198910, Nico Klotz,62, M,173, Right,1, 80, 54, 57, 69, 36, 55, , , , , ,
6922,198911, Pierre le Beau,62, D,186, Right,0, 71, 40, 55, 54, 66, 64, , , , , ,
6923,198914, Jan Hochscheidt,66, M,179, Right,0, 74, 65, 64, 67, 55, 61, , , , , ,
6924,198915, Marc Hensel,67, M,188, Right,0, 67, 64, 61, 61, 72, 69, , , , , ,
6925,198918, Patrick Sonntag,51, A,184, Right,0, 73, 47, 40, 57, 33, 55, , , , , ,
6926,198920, Alban Ramaj,60, A,180, Right,1, 82, 59, 51, 66, 44, 57, , , , , ,
6927,198921, Shane O'Connor,54, D,178, Right,0, 55, 35, 32, 42, 55, 55, , , , , ,
6928,198929, Mark Griffin,56, A,178, Right,0, 63, 55, 48, 57, 37, 55, , , , , ,
6929,198930, Johnny Breen,56, A,181, Right,0, 72, 53, 42, 56, 44, 56, , , , , ,
6930,198946, Danilo D'Ambrosio,65, D,185, Right,0, 77, 57, 66, 60, 68, 66, , , , , ,
6931,198949, Kévin Malcuit,56, A,182, Right,1, 81, 54, 41, 56, 43, 50, , , , , ,
6932,198951, Cédric Bakambu,59, A,180, Right,0, 64, 56, 48, 62, 39, 51, , , , , ,
6933,19896, Valerón,76, M,180, Right,0, 55, 64, 80, 78, 36, 40, , , , , ,
6934,198970, Jonathan Mensah,65, D,188, Right,0, 60, 39, 42, 43, 70, 75, , , , , ,
6935,198977, Christopher Quiring,62, M,172, Right,1, 83, 46, 56, 66, 33, 53, , , , , ,
6936,198986, Paul Murphy,53, GK,183, Right,0, , , , , , , 54, 52, 53, 56, 31,53.0
6937,198995, Anthony Flood,57, A,191, Right,0, 65, 53, 40, 55, 40, 68, , , , , ,
6938,198999, Sam Gallagher,56, D,181, Left,0, 60, 37, 59, 55, 57, 66, , , , , ,
6939,199000, Trent Sainsbury,57, D,178, Right,0, 60, 41, 51, 30, 61, 62, , , , , ,
6940,199006, Gerard Barron,54, GK,191, Right,0, , , , , , , 54, 52, 53, 58, 33,52.0
6941,199007, Mark McGinlay,52, GK,191, Right,0, , , , , , , 52, 54, 51, 55, 40,52.0
6942,199008, Sean Harding,53, D,178, Right,0, 54, 30, 45, 37, 60, 59, , , , , ,
6943,199009, Ciaran Nangle,53, D,173, Left,0, 60, 27, 44, 34, 56, 53, , , , , ,
6944,199011, Paul Corry,54, M,188, Left,0, 60, 51, 58, 44, 54, 62, , , , , ,
6945,199012, Peter McMahon,54, M,179, Right,0, 61, 52, 54, 52, 52, 53, , , , , ,
6946,199014, David McMillan,55, A,180, Right,0, 62, 54, 34, 55, 41, 56, , , , , ,
6947,199015, Ciaran Kilduff,57, A,193, Right,1, 71, 54, 33, 54, 45, 68, , , , , ,
6948,199016, Graham Rusk,55, A,179, Right,0, 71, 54, 35, 54, 40, 53, , , , , ,
6949,199018, Michael Leahy,55, D,185, Right,0, 55, 24, 24, 24, 58, 64, , , , , ,
6950,199021, Keith Ward,57, M,178, Left,0, 68, 53, 56, 57, 42, 52, , , , , ,
6951,199023, Sean Houston,53, D,179, Left,0, 60, 50, 50, 51, 53, 54, , , , , ,
6952,199024, Danny Fallon,50, M,183, Right,0, 55, 46, 53, 46, 45, 52, , , , , ,
6953,199027, Jack Robinson,62, D,168, Left,1, 80, 39, 58, 56, 56, 64, , , , , ,
6954,199060, Georgios Tzavellas,74, D,183, Left,1, 74, 70, 77, 69, 71, 75, , , , , ,
6955,199069, Vincent Aboubakar,65, A,184, Right,1, 89, 60, 44, 65, 48, 59, , , , , ,
6956,199071, Andy Drury,61, A,180, Right,0, 68, 52, 61, 58, 54, 46, , , , , ,
6957,199074, Lacina Traoré,74, A,203, Left,1, 70, 67, 41, 63, 63, 64, , , , , ,
6958,199146, Andy Halliday,65, A,173, Left,1, 82, 50, 60, 67, 38, 51, , , , , ,
6959,199149, Matt Smith,64, D,180, Right,1, 56, 37, 43, 28, 69, 77, , , , , ,
6960,199151, Juan Manuel Iturbe,74, A,170, Left,1, 81, 69, 68, 79, 39, 58, , , , , ,
6961,199152, Dejan Lekić,66, A,193, Right,1, 45, 66, 45, 58, 59, 69, , , , , ,
6962,199159, Luke Brattan,57, M,175, Right,0, 70, 56, 63, 47, 35, 39, , , , , ,
6963,199163, Kevin Wattamaleo,64, M,175, Right,1, 69, 58, 64, 64, 71, 67, , , , , ,
6964,199167, Oh Jae Suk,61, D,178, Right,0, 72, 46, 57, 61, 65, 56, , , , , ,
6965,199168, Roland Bergkamp,63, A,191, Right,0, 62, 57, 42, 52, 54, 60, , , , , ,
6966,199169, Kamohelo Mokotjo,66, M,174, Right,0, 69, 49, 65, 69, 61, 63, , , , , ,
6967,199189, Ross Barkley,69, M,188, Right,0, 79, 60, 70, 67, 59, 66, , , , , ,
6968,199195, Jonathan Delaplace,64, M,167, Right,1, 75, 55, 63, 67, 52, 53, , , , , ,
6969,199198, Tommy Amphlett,56, A,173, Right,1, 80, 55, 47, 54, 42, 44, , , , , ,
6970,199205, Raphael Martinho,72, M,183, Left,1, 89, 67, 65, 76, 56, 57, , , , , ,
6971,199207, Zvonko Pamić,66, M,184, Right,0, 66, 57, 67, 66, 61, 60, , , , , ,
6972,199217, Jens Wissing,62, D,183, Left,0, 71, 42, 62, 50, 66, 62, , , , , ,
6973,199230, Kim Min Sik,64, GK,187, Right,1, , , , , , , 63, 67, 67, 65, 34,64.0
6974,199231, Kim Tae Hwan,62, A,177, Right,1, 78, 51, 57, 65, 47, 57, , , , , ,
6975,199235, Jo Jae Cheol,60, M,176, Right,0, 65, 60, 62, 63, 47, 55, , , , , ,
6976,199237, Kang Sung Kwan,53, GK,184, Right,0, , , , , , , 50, 47, 48, 61, 34,59.0
6977,199238, Yun Young Sun,65, D,185, Right,0, 78, 32, 43, 42, 73, 66, , , , , ,
6978,199240, Jang Suk Won,55, D,184, Right,0, 58, 41, 60, 50, 59, 55, , , , , ,
6979,199241, Park Sang Hee,54, M,180, Right,0, 65, 50, 56, 56, 55, 51, , , , , ,
6980,199248, Halil Savran,62, A,181, Right,1, 75, 58, 51, 64, 49, 65, , , , , ,
6981,199260, Kim Kyo Bin,55, GK,193, Right,0, , , , , , , 55, 56, 54, 55, 33,57.0
6982,199261, Kang Jin Kyu,57, M,175, Right,0, 74, 38, 51, 34, 64, 68, , , , , ,
6983,199262, Kim Young Wook,58, M,177, Right,0, 73, 52, 63, 40, 52, 48, , , , , ,
6984,199264, Lee Seung Hee,60, M,184, Right,1, 77, 45, 51, 60, 65, 52, , , , , ,
6985,199268, Moise Bambara,61, D,185, Right,0, 69, 56, 59, 62, 63, 64, , , , , ,
6986,199287, Eric Tié Bi,70, M,189, Right,0, 72, 48, 65, 41, 72, 55, , , , , ,
6987,199294, David Meza Colli,62, M,179, Right,0, 68, 48, 59, 66, 59, 54, , , , , ,
6988,199300, Choi Ho Jung,55, M,182, Right,1, 76, 41, 54, 55, 61, 52, , , , , ,
6989,199301, Hwang Il Su,57, M,173, Right,0, 55, 52, 62, 50, 59, 57, , , , , ,
6990,199302, Santos,66, A,165, Right,0, 80, 64, 64, 70, 48, 64, , , , , ,
6991,199304, Danilo,76, M,184, Right,1, 87, 72, 73, 80, 68, 65, , , , , ,
6992,199310, Jeon Sang Wook,61, GK,191, Right,0, , , , , , , 60, 64, 64, 61, 56,60.0
6993,199311, Lee Hyun Woong,60, M,175, Right,0, 73, 60, 61, 67, 58, 59, , , , , ,
6994,199338, Alexandru Ioniţă,68, A,185, Right,0, 68, 65, 51, 61, 50, 69, , , , , ,
6995,199352, Samil Cinaz,62, M,187, Right,0, 67, 57, 56, 54, 68, 64, , , , , ,
6996,199386, Bryan Linssen,65, M,170, Right,0, 68, 65, 61, 66, 53, 67, , , , , ,
6997,199413, Tobias Kempe,66, M,184, Right,0, 75, 63, 63, 69, 51, 64, , , , , ,
6998,199414, Carlo Evertz,54, M,178, Right,0, 57, 51, 51, 59, 40, 46, , , , , ,
6999,199415, Gary Burke,53, A,174, Left,0, 71, 52, 30, 51, 35, 51, , , , , ,
7000,199416, Ibai Gómez,65, A,179, Right,0, 71, 67, 58, 69, 51, 55, , , , , ,
7001,199432, Yannick Rymenants,60, A,178, Left,0, 72, 54, 54, 65, 56, 50, , , , , ,
7002,199434, Dušan Tadić,75, M,181, Left,0, 78, 70, 80, 79, 58, 63, , , , , ,
7003,199438, Adli Lachheb,66, D,194, Right,1, 55, 35, 38, 45, 75, 56, , , , , ,
7004,199449, Diogo Ferreira,56, M,179, Right,0, 63, 58, 46, 63, 54, 55, , , , , ,
7005,199450, Petar Franjic,55, D,185, Right,0, 64, 30, 43, 28, 60, 60, , , , , ,
7006,199454, Neil Harney,54, D,180, Right,0, 53, 35, 33, 29, 54, 56, , , , , ,
7007,199459, Lee Dixon,53, M,178, Right,0, 64, 41, 48, 56, 38, 46, , , , , ,
7008,199461, Stephen Traynor,53, M,184, Right,0, 58, 51, 54, 48, 54, 60, , , , , ,
7009,199463, Robbie Sinclair,55, A,178, Right,0, 72, 46, 49, 61, 47, 59, , , , , ,
7010,199474, Kanu,71, D,188, Right,1, 80, 42, 49, 37, 73, 79, , , , , ,
7011,199475, Willi Evseev,58, M,176, Left,0, 67, 51, 61, 57, 38, 60, , , , , ,
7012,199479, Boné Uaferro,52, D,191, Right,0, 60, 36, 42, 44, 56, 54, , , , , ,
7013,199488, Nico,61, M,174, Right,0, 68, 48, 62, 61, 46, 50, , , , , ,
7014,199490, Joselu,60, A,180, Right,0, 60, 60, 40, 59, 49, 67, , , , , ,
7015,199499, Piero Mingoia,60, M,180, Right,1, 72, 48, 65, 58, 44, 44, , , , , ,
7016,199500, Deniz Herber,60, A,182, Right,0, 68, 57, 34, 60, 43, 64, , , , , ,
7017,199501, Rubén Garcés,54, D,180, Right,0, 54, 26, 32, 31, 59, 56, , , , , ,
7018,199510, Nick Proschwitz,65, A,192, Right,0, 70, 60, 50, 57, 59, 72, , , , , ,
7019,199526, Balázs Megyeri,63, GK,188, Right,1, , , , , , , 67, 58, 75, 67, 55,57.0
7020,199538, Ricky van Haaren,64, M,172, Right,1, 61, 61, 65, 62, 58, 58, , , , , ,
7021,199542, Shabir Isoufi,65, M,168, Right,1, 82, 62, 61, 72, 42, 63, , , , , ,
7022,199554, Damiano Zanon,62, D,177, Right,0, 68, 47, 54, 56, 65, 65, , , , , ,
7023,199556, Marco Verratti,65, M,165, Right,0, 72, 60, 63, 66, 55, 53, , , , , ,
7024,199557, Andréa Fileccia,61, A,194, Right,1, 61, 59, 45, 50, 51, 57, , , , , ,
7025,199561, Nolito,75, M,174, Right,0, 86, 69, 67, 85, 51, 61, , , , , ,
7026,199562, Ilie,62, M,181, Right,0, 68, 50, 62, 60, 60, 54, , , , , ,
7027,199564, Sergi Roberto,70, M,177, Right,0, 68, 61, 71, 67, 52, 49, , , , , ,
7028,199566, Miquel Nelom,65, D,174, Left,1, 85, 62, 60, 67, 65, 72, , , , , ,
7029,199568, Kostas Lamprou,65, GK,180, Left,0, , , , , , , 64, 61, 66, 73, 55,61.0
7030,199575, Jordi Masip,61, GK,177, Right,0, , , , , , , 69, 54, 56, 66, 63,54.0
7031,199580, Connor Goldson,55, D,191, Right,0, 70, 30, 47, 45, 64, 55, , , , , ,
7032,199584, Maikel Kieftenbeld,67, M,179, Right,0, 73, 52, 64, 66, 69, 65, , , , , ,
7033,199590, Kaj Ramsteijn,65, D,194, Right,1, 63, 50, 59, 57, 69, 63, , , , , ,
7034,199602, John Guidetti,68, A,185, Right,0, 74, 66, 54, 69, 52, 65, , , , , ,
7035,199612, Víctor Andrés,63, M,176, Right,0, 66, 51, 63, 63, 54, 50, , , , , ,
7036,199614, Glynor Plet,68, A,194, Right,1, 39, 66, 49, 64, 54, 60, , , , , ,
7037,199615, Michael Arnold,54, GK,187, Right,0, , , , , , , 59, 52, 54, 59, 49,50.0
7038,199616, Dominic Rau,56, D,187, Right,0, 62, 29, 31, 37, 63, 49, , , , , ,
7039,199625, Rémy Amieux,65, D,173, Left,0, 76, 61, 67, 67, 65, 58, , , , , ,
7040,199627, Harry Pell,54, M,188, Right,0, 70, 45, 54, 61, 55, 61, , , , , ,
7041,199628, Andy Rafferty,49, GK,178, Right,0, , , , , , , 54, 42, 49, 62, 26,44.0
7042,199629, Paul Johnson,48, D,185, Right,0, 46, 25, 25, 35, 54, 62, , , , , ,
7043,199633, Matthew Lowton,63, D,180, Right,0, 74, 27, 60, 58, 65, 71, , , , , ,
7044,199639, Jerson Cabral,69, A,177, Left,1, 84, 64, 50, 78, 42, 60, , , , , ,
7045,199651, Fernando Canesín,69, M,176, Right,1, 84, 59, 66, 78, 44, 50, , , , , ,
7046,199654, Bernhard Janeczek,60, D,185, Right,0, 61, 33, 47, 45, 64, 61, , , , , ,
7047,199657, Franco Arizala,70, A,182, Right,0, 79, 66, 66, 69, 55, 70, , , , , ,
7048,199658, Florent Cuvelier,56, M,182, Right,0, 68, 54, 52, 64, 56, 49, , , , , ,
7049,19966, Mark Molesley,57, M,185, Right,0, 60, 47, 56, 60, 55, 60, , , , , ,
7050,199661, Almog Cohen,73, M,169, Right,0, 70, 57, 69, 67, 73, 75, , , , , ,
7051,199692, Hiram Mier,69, D,179, Right,0, 67, 56, 63, 69, 71, 74, , , , , ,
7052,199698, René Sterckx,61, M,179, Right,0, 67, 61, 62, 64, 58, 61, , , , , ,
7053,199728, Aurtenetxe,70, D,182, Left,0, 72, 48, 67, 56, 70, 71, , , , , ,
7054,199737, Wilson Eduardo,71, A,176, Right,1, 85, 71, 61, 73, 48, 67, , , , , ,
7055,199739, Josué,69, M,172, Left,1, 82, 64, 68, 74, 45, 54, , , , , ,
